activity_period,operating_airline,operating_airline_iata_code,geo_summary,geo_region,adjusted_passenger_count,year,month
2008-01-01,KLM Royal Dutch Airlines,KL,International,Europe,7554,2008,January
2008-01-01,Korean Air Lines,KE,International,Asia,4323,2008,January
2008-01-01,Korean Air Lines,KE,International,Asia,3672,2008,January
2008-01-01,Lufthansa German Airlines,LH,International,Europe,17668,2008,January
2008-01-01,Lufthansa German Airlines,LH,International,Europe,16642,2008,January
2008-01-01,Mexicana Airlines,MX,International,Mexico,7805,2008,January
2008-01-01,Mexicana Airlines,MX,International,Mexico,6587,2008,January
2008-01-01,Midwest Airlines,YX,Domestic,US,3172,2008,January
2008-01-01,Midwest Airlines,YX,Domestic,US,2880,2008,January
2008-01-01,Northwest Airlines,NW,Domestic,US,44017,2008,January
2008-01-01,Northwest Airlines,NW,Domestic,US,42491,2008,January
2008-01-01,Northwest Airlines,NW,International,Asia,6901,2008,January
2008-01-01,Northwest Airlines,NW,International,Asia,6076,2008,January
2008-01-01,Philippine Airlines,PR,International,Asia,14114,2008,January
2008-01-01,Philippine Airlines,PR,International,Asia,13034,2008,January
2008-01-01,Qantas Airways,QF,International,Australia / Oceania,8318,2008,January
2008-01-01,Qantas Airways,QF,International,Australia / Oceania,8886,2008,January
2008-01-01,Singapore Airlines,SQ,International,Asia,16825,2008,January
2008-01-01,Singapore Airlines,SQ,International,Asia,15858,2008,January
2008-01-01,SkyWest Airlines,OO,Domestic,US,7873,2008,January
2008-01-01,SkyWest Airlines,OO,Domestic,US,6924,2008,January
2008-01-01,SkyWest Airlines,OO,Domestic,US,77311,2008,January
2008-01-01,SkyWest Airlines,OO,Domestic,US,77182,2008,January
2008-01-01,SkyWest Airlines,OO,International,Canada,7086,2008,January
2008-01-01,SkyWest Airlines,OO,International,Canada,6992,2008,January
2008-01-01,Southwest Airlines,WN,Domestic,US,61789,2008,January
2008-01-01,Southwest Airlines,WN,Domestic,US,61223,2008,January
2008-01-01,Southwest Airlines,WN,Domestic,US,14,2008,January
2008-01-01,Sun Country Airlines,SY,Domestic,US,2696,2008,January
2008-01-01,Sun Country Airlines,SY,Domestic,US,2521,2008,January
2008-01-01,TACA,TA,International,Central America,6015,2008,January
2008-01-01,TACA,TA,International,Central America,5153,2008,January
2008-01-01,US Airways,US ,Domestic,US,58994,2008,January
2008-01-01,US Airways,US ,Domestic,US,57140,2008,January
2008-01-01,United Airlines,UA,Domestic,US,46168,2008,January
2008-01-01,United Airlines,UA,Domestic,US,42453,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,7427,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,1902,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,21813,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,19960,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,782,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,43111,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,305902,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,39540,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,302730,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,13386,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Asia,75926,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Asia,68163,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Asia,6246,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,8128,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9172,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,1904,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Canada,10777,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Canada,12802,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Canada,548,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Europe,25880,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Europe,25243,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Europe,786,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,8505,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,8070,2008,January
2008-01-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,144,2008,January
2008-01-01,Virgin America,VX,Domestic,US,34620,2008,January
2008-01-01,Virgin America,VX,Domestic,US,33098,2008,January
2008-01-01,Virgin Atlantic,VS,International,Europe,8359,2008,January
2008-01-01,Virgin Atlantic,VS,International,Europe,7716,2008,January
2008-02-01,ATA Airlines,TZ,Domestic,US,66,2008,February
2008-02-01,Aer Lingus,EI,International,Europe,2664,2008,February
2008-02-01,Aer Lingus,EI,International,Europe,2588,2008,February
2008-02-01,Air Canada ,AC,International,Canada,19173,2008,February
2008-02-01,Air Canada ,AC,International,Canada,17628,2008,February
2008-02-01,Air China,CA,International,Asia,5766,2008,February
2008-02-01,Air China,CA,International,Asia,5785,2008,February
2008-02-01,Air France,AF,International,Europe,6224,2008,February
2008-02-01,Air France,AF,International,Europe,5813,2008,February
2008-02-01,Air New Zealand,NZ,International,Australia / Oceania,6556,2008,February
2008-02-01,Air New Zealand,NZ,International,Australia / Oceania,8208,2008,February
2008-02-01,AirTran Airways,FL,Domestic,US,3533,2008,February
2008-02-01,AirTran Airways,FL,Domestic,US,3632,2008,February
2008-02-01,Alaska Airlines,AS,Domestic,US,32165,2008,February
2008-02-01,Alaska Airlines,AS,Domestic,US,36921,2008,February
2008-02-01,Alaska Airlines,AS,Domestic,US,4498,2008,February
2008-02-01,Alaska Airlines,AS,International,Canada,5787,2008,February
2008-02-01,Alaska Airlines,AS,International,Canada,6973,2008,February
2008-02-01,Alaska Airlines,AS,International,Canada,1078,2008,February
2008-02-01,Alaska Airlines,AS,International,Mexico,9636,2008,February
2008-02-01,Alaska Airlines,AS,International,Mexico,11838,2008,February
2008-02-01,Alaska Airlines,AS,International,Mexico,4654,2008,February
2008-02-01,All Nippon Airways,NH,International,Asia,5349,2008,February
2008-02-01,All Nippon Airways,NH,International,Asia,5273,2008,February
2008-02-01,American Airlines,AA,Domestic,US,113147,2008,February
2008-02-01,American Airlines,AA,Domestic,US,114778,2008,February
2008-02-01,American Eagle Airlines,MQ,Domestic,US,3223,2008,February
2008-02-01,American Eagle Airlines,MQ,Domestic,US,3033,2008,February
2008-02-01,Asiana Airlines,OZ,International,Asia,3921,2008,February
2008-02-01,Asiana Airlines,OZ,International,Asia,4225,2008,February
2008-02-01,British Airways,BA,International,Europe,13234,2008,February
2008-02-01,British Airways,BA,International,Europe,12888,2008,February
2008-02-01,Cathay Pacific,CX,International,Asia,17784,2008,February
2008-02-01,Cathay Pacific,CX,International,Asia,17645,2008,February
2008-02-01,China Airlines,CI,International,Asia,8435,2008,February
2008-02-01,China Airlines,CI,International,Asia,9167,2008,February
2008-02-01,Delta Air Lines,DL,Domestic,US,47707,2008,February
2008-02-01,Delta Air Lines,DL,Domestic,US,45877,2008,February
2008-02-01,EVA Airways,BR,International,Asia,11677,2008,February
2008-02-01,EVA Airways,BR,International,Asia,11783,2008,February
2008-05-01,Air China,CA,International,Asia,6592,2008,May
2008-02-01,ExpressJet Airlines,XE,Domestic,US,5139,2008,February
2008-02-01,ExpressJet Airlines,XE,Domestic,US,5885,2008,February
2008-02-01,Frontier Airlines,F9,Domestic,US,12021,2008,February
2008-02-01,Frontier Airlines,F9,Domestic,US,11050,2008,February
2008-02-01,Hawaiian Airlines,HA,Domestic,US,6903,2008,February
2008-02-01,Hawaiian Airlines,HA,Domestic,US,7146,2008,February
2008-02-01,Horizon Air ,QX,Domestic,US,3096,2008,February
2008-02-01,Horizon Air ,QX,Domestic,US,2947,2008,February
2008-02-01,Japan Airlines,JL,International,Asia,6212,2008,February
2008-02-01,Japan Airlines,JL,International,Asia,5947,2008,February
2008-02-01,JetBlue Airways ,B6,Domestic,US,15547,2008,February
2008-02-01,JetBlue Airways ,B6,Domestic,US,14984,2008,February
2008-02-01,KLM Royal Dutch Airlines,KL,International,Europe,7591,2008,February
2008-02-01,KLM Royal Dutch Airlines,KL,International,Europe,6542,2008,February
2008-02-01,Korean Air Lines,KE,International,Asia,3485,2008,February
2008-02-01,Korean Air Lines,KE,International,Asia,3231,2008,February
2008-02-01,Lufthansa German Airlines,LH,International,Europe,15688,2008,February
2008-02-01,Lufthansa German Airlines,LH,International,Europe,15268,2008,February
2008-02-01,Mexicana Airlines,MX,International,Mexico,6211,2008,February
2008-02-01,Mexicana Airlines,MX,International,Mexico,5918,2008,February
2008-02-01,Midwest Airlines,YX,Domestic,US,3032,2008,February
2008-02-01,Midwest Airlines,YX,Domestic,US,2963,2008,February
2008-02-01,Northwest Airlines,NW,Domestic,US,39898,2008,February
2008-02-01,Northwest Airlines,NW,Domestic,US,39704,2008,February
2008-02-01,Northwest Airlines,NW,International,Asia,5840,2008,February
2008-02-01,Northwest Airlines,NW,International,Asia,5679,2008,February
2008-02-01,Philippine Airlines,PR,International,Asia,11724,2008,February
2008-02-01,Philippine Airlines,PR,International,Asia,8894,2008,February
2008-02-01,Qantas Airways,QF,International,Australia / Oceania,4732,2008,February
2008-02-01,Qantas Airways,QF,International,Australia / Oceania,6259,2008,February
2008-02-01,Singapore Airlines,SQ,International,Asia,12814,2008,February
2008-02-01,Singapore Airlines,SQ,International,Asia,13556,2008,February
2008-02-01,SkyWest Airlines,OO,Domestic,US,7815,2008,February
2008-02-01,SkyWest Airlines,OO,Domestic,US,7381,2008,February
2008-02-01,SkyWest Airlines,OO,Domestic,US,81993,2008,February
2008-02-01,SkyWest Airlines,OO,Domestic,US,82430,2008,February
2008-02-01,SkyWest Airlines,OO,International,Canada,8256,2008,February
2008-02-01,SkyWest Airlines,OO,International,Canada,8149,2008,February
2008-02-01,Southwest Airlines,WN,Domestic,US,66019,2008,February
2008-02-01,Southwest Airlines,WN,Domestic,US,66217,2008,February
2008-02-01,Southwest Airlines,WN,Domestic,US,2,2008,February
2008-02-01,Sun Country Airlines,SY,Domestic,US,2092,2008,February
2008-02-01,Sun Country Airlines,SY,Domestic,US,2056,2008,February
2008-02-01,TACA,TA,International,Central America,3594,2008,February
2008-02-01,TACA,TA,International,Central America,3670,2008,February
2008-02-01,US Airways,US ,Domestic,US,54559,2008,February
2008-02-01,US Airways,US ,Domestic,US,57978,2008,February
2008-02-01,United Airlines,UA,Domestic,US,41764,2008,February
2008-02-01,United Airlines,UA,Domestic,US,40682,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,5618,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,505,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,22084,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,20981,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,822,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,43391,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,311868,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,43336,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,317942,2008,February
2008-02-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,14072,2008,February
